time,open,high,low,close,volume,note
2020-07-20,250.0000,295.0000,205.6000,212.4000,24237613,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-05-17,184.0000,192.6600,183.8200,187.5400,8012193,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-05-18,192.2200,204.5000,188.0000,196.8100,16393375,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-05-19,205.9000,213.8000,193.9200,195.3000,13846796,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-05-22,189.1400,201.8900,186.0000,188.6500,9489520,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-05-23,187.8400,190.9800,183.3600,184.1100,8268614,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-05-24,183.9200,188.5500,175.0500,182.0000,10485434,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-05-25,195.0000,203.0000,184.1700,194.5000,16082814,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-05-26,194.0000,233.4000,193.0300,224.0000,19349292,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-05-29,225.9900,232.5800,218.4000,219.6000,15087680,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-05-30,218.0800,239.8000,214.1100,234.8000,12165497,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-05-31,233.4500,254.1900,227.0000,254.1900,14570182,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-06-01,248.0000,259.2400,237.0000,237.0100,12185998,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-06-02,241.0000,244.5800,224.8400,228.7000,11829555,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-06-05,227.7000,235.2400,225.0000,230.3200,8976525,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-06-06,227.0000,232.1800,219.0000,223.2500,9159566,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-06-07,221.0900,226.5300,217.1200,221.2000,7110621,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-06-08,218.0000,223.6500,213.0100,221.0100,7139574,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-06-09,221.0100,228.6500,209.0000,226.7800,14242879,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-06-12,224.5600,234.5600,219.0000,220.2100,11373092,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-06-13,219.4800,235.9900,213.1000,232.9000,12729925,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-06-14,229.6000,231.8800,218.8600,224.8000,12266776,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-06-15,227.5000,230.8900,211.0000,211.0000,12010164,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-06-16,206.9000,222.8800,202.6300,222.8500,13647406,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-06-19,227.0000,242.6800,224.0100,239.1000,16970777,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-06-20,244.0000,269.5000,231.1000,267.0000,20430662,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-06-21,256.6900,257.0000,230.0000,230.9800,15277974,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-06-26,221.0000,224.5400,200.2400,202.5000,15102394,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-06-27,198.0000,202.6500,195.0000,196.6900,7954087,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-06-28,209.9900,215.0000,198.5000,202.9500,16220421,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-06-29,202.0000,204.7700,183.3000,193.0000,14486654,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-06-30,189.9400,193.0000,183.0200,188.0000,10952773,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-07-03,187.0200,199.0000,181.0000,192.5400,11430722,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-07-04,190.0000,205.2000,187.2800,202.4100,11836875,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-07-05,199.4900,206.7400,196.5100,200.8000,7493650,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-07-06,198.2200,217.8000,198.2200,206.8200,10909423,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-07-07,206.8200,209.6000,187.8700,195.4300,9341646,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-07-10,195.4300,205.0000,194.1100,196.9600,6746510,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-07-11,197.6200,218.0000,195.3500,210.3000,11500398,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-07-12,212.0100,214.5000,195.5900,196.2900,9395973,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-07-13,199.9000,204.4800,192.1800,200.1000,9686171,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-07-14,205.1000,213.6000,201.9100,206.0100,9834336,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-07-17,199.0000,210.5500,193.8600,200.2000,8089877,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-07-18,196.9500,198.9300,183.0100,185.0000,12650469,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-07-19,185.0000,189.9900,182.3000,182.3700,6618817,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-07-20,184.0000,184.0000,175.3300,176.0000,8667130,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-07-21,172.7600,176.1300,167.2600,170.9000,9857653,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-07-24,167.5000,175.0000,166.5100,167.1600,8774168,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-07-25,169.0000,172.2500,164.0000,167.0000,9063193,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-07-26,171.4200,175.7500,167.0000,169.4200,10438010,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-07-27,167.0000,168.5100,163.4100,165.1400,6457994,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-07-28,162.0000,163.3500,157.5000,160.8000,9306420,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-07-31,159.5400,166.9900,156.4100,164.0100,7752668,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-01,164.0200,166.4900,159.0000,164.7700,6709752,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-02,164.0000,169.5800,163.0100,166.9000,6917721,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-03,163.5000,171.2600,161.6000,168.2100,6791832,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-04,168.2200,173.5700,166.9000,172.8600,7678955,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-07,173.4700,177.6200,168.9700,169.7500,6772169,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-08,169.5400,172.3300,168.4000,169.1500,4097282,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-09,167.3900,169.8000,165.1200,165.1200,4790651,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-10,164.4400,166.3900,163.0200,164.0000,3450155,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-11,164.8000,166.0000,158.0000,158.0000,4634323,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-14,156.8600,159.5900,154.9000,159.4000,5458926,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-15,161.5200,164.7400,158.2500,158.5700,4158372,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-16,157.0100,158.5000,152.3000,152.8000,4994937,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-17,151.9500,161.3000,151.5500,156.9400,6683913,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-18,159.7500,162.0000,151.4000,151.4000,4965038,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-21,149.2200,156.3600,149.2200,151.4000,3979482,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-22,155.8000,158.5000,151.1700,157.6100,5428365,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-23,155.8200,156.0000,149.0100,150.1400,4861167,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-24,153.8800,156.4900,150.0000,150.3000,5314333,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-25,145.7700,146.3000,139.2300,140.5200,7615369,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-28,154.0000,154.0000,142.9100,145.1000,6912825,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-29,145.3100,149.2000,142.0000,145.9600,7972907,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-30,148.0000,162.0000,147.9900,159.8600,13804651,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-08-31,154.0000,163.1900,152.7000,158.8000,11657481,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-09-01,159.5000,160.5000,145.0000,148.8300,10465298,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-09-04,148.7300,148.8800,143.0000,148.8800,7206464,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-09-05,150.9000,153.0000,143.4300,144.5000,8714519,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-09-06,142.8400,153.7400,141.0000,152.9500,11444226,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-09-07,148.9800,148.9800,138.5100,138.8800,11677600,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-09-08,137.3900,142.3800,137.3900,140.4800,7919972,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-09-11,140.2500,144.9900,137.8100,141.0900,8286976,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-09-12,140.8000,144.5500,139.5800,142.2000,6550643,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-09-13,141.8000,141.8000,134.1000,136.3800,7249003,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-09-14,135.7900,136.9000,133.3300,133.5800,4309103,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-09-15,134.3000,134.4000,130.0000,133.9700,7088360,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-09-18,131.4800,133.7500,128.3200,129.2000,6344884,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-09-19,129.0000,129.7800,126.3000,126.7900,5293042,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-09-20,126.7800,128.3600,123.0000,123.3000,6386055,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-09-21,122.2700,127.5000,122.0000,123.8000,6471975,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-09-22,124.6700,132.5000,123.0100,130.4900,9938737,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-09-25,129.6900,131.6900,125.7300,126.1300,6640161,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-09-26,127.8400,134.4500,126.2100,130.4200,9412527,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-09-27,128.1300,130.5800,126.3400,126.8000,7443495,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-09-28,127.0500,130.4100,123.1900,123.9500,7001007,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-10-09,123.2600,132.2700,121.9500,126.0300,7926384,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-10-10,126.0000,127.8000,122.9200,123.6200,5365154,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-10-11,123.9900,131.5000,123.2800,127.0000,9237036,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-10-12,126.7400,129.5000,122.5900,123.9000,6169288,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-10-13,122.0400,124.4300,119.0000,121.0400,8264277,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-10-16,120.0000,120.7700,115.9000,117.0500,7868921,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-10-17,118.0000,118.6800,114.7500,115.4700,5924686,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-10-18,125.9800,131.0000,119.2300,120.2000,17137490,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-10-19,119.0000,144.2400,119.0000,144.2400,20958110,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-10-20,144.0000,147.0000,131.5800,135.5500,24367778,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-10-23,134.0700,136.5200,108.4400,108.4400,24306631,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-10-24,107.1000,113.0000,104.4400,108.6600,16978701,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-10-25,111.0200,121.0000,111.0200,112.6800,17067592,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-10-26,112.1200,118.0000,108.3300,111.2600,12728255,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-10-27,110.0700,112.9600,107.9100,109.1600,10296673,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-10-30,109.2200,110.6900,106.8800,109.6800,10207266,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-10-31,109.4100,109.7600,106.1000,107.2300,7273881,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-01,106.8800,112.8700,105.5000,108.0000,12841767,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-02,110.0000,110.7600,104.6200,104.7500,8254812,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-03,104.7900,109.9800,104.6200,109.0300,10615641,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-06,110.9000,117.7600,110.8400,116.7700,15022122,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-07,116.3900,126.4900,115.5000,122.8200,14747288,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-08,127.2500,143.6500,125.5000,134.9900,21119735,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-09,132.0400,144.4400,132.0400,132.5200,16385876,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-10,129.7900,139.2100,129.0000,136.9900,16086389,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-13,139.0100,139.6300,132.6000,135.1900,13206206,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-14,134.4800,155.4000,132.3000,153.0200,20915113,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-15,150.0000,163.5000,147.6200,151.5000,23122887,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-16,150.0100,157.6000,148.0100,151.9500,15381019,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-17,152.6000,154.3300,145.0900,153.7000,14301268,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-20,153.7000,169.8000,152.0000,165.4300,18970908,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-21,163.2100,167.5000,155.0000,155.0000,12925576,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-22,156.0100,157.8900,148.6000,152.7800,12580109,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-23,151.9300,153.2300,145.3800,152.0300,8621769,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-24,151.0100,151.0500,140.7000,142.0800,12203117,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-27,139.5100,146.5500,139.0000,144.0100,10394195,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-28,144.0000,146.9900,142.4100,144.1000,7652650,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-29,143.0300,146.9700,142.4000,142.8000,7090383,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-11-30,141.6600,149.9700,141.2000,149.8100,11433957,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-12-01,149.0000,156.3200,147.0000,155.0000,12336701,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-12-04,160.9900,166.0000,157.7000,157.8200,13482665,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-12-05,157.8200,163.5000,152.9300,153.0000,10506510,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-12-06,152.0000,160.5000,148.9400,157.5100,11964357,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-12-07,155.8600,161.6600,153.8300,157.6900,11786857,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-12-08,159.9800,172.5800,159.3500,169.4200,19201002,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-12-11,165.0100,172.3300,163.8800,169.9900,10986722,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-12-12,168.0000,168.2200,153.1800,154.0000,16019171,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-12-13,153.1600,156.5000,147.5800,148.2800,11099309,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-12-14,149.4000,154.4000,148.0000,148.8500,9393392,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-12-15,149.5000,150.5000,142.7000,144.8000,7147873,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-12-18,143.5000,147.8500,142.0500,145.4500,5876964,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-12-19,143.6600,151.4400,143.1500,148.7800,6660938,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-12-20,149.5000,150.8800,142.6800,142.8900,5398495,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-12-21,142.0000,149.8600,139.8600,146.2000,6998055,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-12-22,146.2000,151.2000,144.0100,147.0000,7394880,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-12-25,144.9500,147.2500,121.0000,136.2000,11138463,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-12-26,134.2000,136.9400,130.1500,132.5000,7243831,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-12-27,134.4400,134.9600,131.4900,131.5100,4779566,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-12-28,133.0000,135.6700,130.9500,132.1100,6580235,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2023-12-29,132.1100,136.5000,131.0000,134.9600,7068483,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-02,136.0000,138.5000,130.5000,134.9000,6439820,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-03,134.0000,134.6000,126.9200,127.9600,8225167,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-04,127.4600,128.8000,123.7500,127.6000,5712736,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-05,127.8900,128.7200,123.8000,125.1000,4413751,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-08,124.5000,125.1000,119.7800,122.0900,5719626,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-09,123.0800,124.0000,117.5500,119.0200,7394487,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-10,117.8700,121.7200,115.0800,118.4500,6311464,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-11,118.4000,121.9900,118.0000,120.3900,5450704,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-12,120.0000,122.8000,117.0000,117.1500,4992234,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-15,118.0000,124.9000,117.1000,120.8000,8606162,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-16,119.5000,124.5900,119.5000,122.7600,8538525,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-17,123.5800,127.8000,123.1800,123.9200,9815370,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-18,121.0000,131.5000,118.5100,131.5000,10613713,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-19,131.9000,133.5400,128.3000,131.6800,7743686,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-22,135.6300,136.2900,126.5700,129.0000,9047274,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-23,127.0000,136.5000,124.1500,134.7200,9327198,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-24,133.3000,134.6700,126.3300,131.6000,8201738,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-25,132.0500,134.4800,127.4000,132.8100,7234242,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-26,131.0000,132.5000,126.4900,126.4900,6257204,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-29,126.3300,134.9800,126.3300,127.2000,8742102,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-30,125.0000,125.0000,116.5100,116.9000,7518972,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-01-31,116.0000,117.5000,109.8800,110.0000,7074836,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-02-01,109.9900,122.1800,108.8500,116.4900,9095006,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-02-02,117.4800,117.9800,104.1000,108.4900,9113987,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-02-05,108.8200,109.8800,95.8500,103.0300,11085388,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-02-06,103.0900,111.4800,101.0000,111.2000,10101882,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-02-07,111.5300,114.6800,109.1800,110.8800,8100844,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-02-08,113.0000,117.8000,111.2100,115.4000,7776170,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-02-19,124.2000,135.6000,121.3000,134.0300,11617749,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-02-20,130.9800,132.4000,126.6600,129.3000,9634512,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-02-21,125.5000,130.8800,124.6900,127.3000,8212070,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-02-22,133.9000,147.8800,133.8500,139.8800,12375291,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-02-23,146.0000,147.5300,140.0000,141.8300,9100313,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-02-26,139.4000,153.6600,138.9700,151.2600,10616825,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-02-27,148.4900,172.1300,146.1200,168.1400,13192446,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-02-28,166.1000,181.8800,157.0000,158.1000,14326376,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-02-29,158.1800,170.7700,158.1500,168.6600,12347025,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-03-01,168.9300,172.9500,165.0000,170.0000,10438756,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-03-04,175.0000,179.9000,169.5000,177.4000,10643968,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-03-05,174.0000,189.5000,171.2100,175.0000,14775412,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-03-06,173.9000,174.8400,167.7600,170.2500,9903500,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-03-07,173.0400,175.2800,163.5000,164.7600,10865666,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-03-08,167.9400,171.2300,165.0000,171.1800,9746790,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-03-11,170.3200,182.0000,169.0000,179.7100,12091000,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-03-12,177.0200,179.2000,167.6400,169.8200,12276261,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-03-13,175.0000,178.6000,171.0000,171.5000,10289198,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-03-14,166.6600,174.9900,166.5100,172.5000,9420182,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-03-15,171.2300,174.0000,165.4900,171.4500,8565513,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-03-18,173.5800,197.6600,172.0300,195.0300,17081354,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-03-19,191.0000,192.5000,185.3000,186.4100,11494566,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-03-20,186.0000,191.0000,182.9800,185.2600,8387838,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-03-21,188.0100,189.6600,177.6300,180.2100,9282865,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-03-22,179.3000,183.2200,175.9900,181.3100,8991013,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-03-25,181.4800,193.0000,178.6800,182.8800,11759990,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-03-26,181.0400,186.6800,170.4900,172.6000,9744990,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-03-27,170.0000,174.6000,167.3000,169.1700,7334557,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-03-28,169.1700,182.8800,166.3800,178.6600,10324949,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-03-29,176.7000,179.1000,167.4900,173.4600,8413347,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-04-01,177.0300,178.4400,169.8700,174.5800,7232956,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-04-02,173.5000,177.5000,168.4400,170.8800,5883189,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-04-03,168.2000,170.6000,158.5000,162.1000,9628183,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-04-08,161.8200,163.8800,157.9600,158.9700,4961089,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-04-09,157.5800,159.4900,151.0600,157.5600,5843798,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-04-10,157.0000,157.4900,148.5000,150.0900,6161868,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-04-11,153.5000,157.8500,151.5000,156.1800,7871042,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-04-12,158.9800,163.2800,157.5000,160.2000,7468220,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-04-15,160.0000,160.5000,149.6600,153.6100,7478342,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-04-16,151.3100,152.3000,144.3800,144.9000,7642156,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-04-17,147.5000,151.5700,145.5400,150.1000,8621026,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-04-18,150.0000,154.5000,144.4300,150.1000,7986629,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-04-19,149.0000,150.2000,141.4100,141.4100,7015429,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-04-22,132.9400,141.0000,130.0200,138.2500,6559855,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
2024-04-23,139.1500,141.0000,136.5000,139.2400,4321210,sh.688256 | 寒武纪 | baostock | adjustflag=3 raw
